date,year,month,month_name,quarter,entity,product,direction,programme,APP,ACH,ACC,APD,RE,FI,CO,APPROVAL_BROKEN,REALIZATION_BROKEN,REMOTE_RE
2025-05-01,2025,5,May,2,AIESEC in Mumbai,GV,incoming,iGV,22,17,14,4,0,0,0,7,0,0
2025-05-01,2025,5,May,2,AIESEC in Mumbai,GTa,outgoing,oGTa,30,3,2,1,0,0,0,0,0,0
2025-05-01,2025,5,May,2,AIESEC in Mumbai,GV,outgoing,oGV,12,7,4,3,6,2,2,0,0,0
2025-05-01,2025,5,May,2,AIESEC in Navi Mumbai,GTa,incoming,iGTa,1,0,0,0,0,0,0,0,0,0
2025-05-01,2025,5,May,2,AIESEC in Navi Mumbai,GTe,incoming,iGTe,10,0,0,0,0,1,0,0,0,0
2025-05-01,2025,5,May,2,AIESEC in Navi Mumbai,GV,incoming,iGV,3,2,2,0,0,1,0,1,0,0
2025-05-01,2025,5,May,2,AIESEC in Navi Mumbai,GTa,outgoing,oGTa,1,0,0,0,0,0,0,0,0,0
2025-05-01,2025,5,May,2,AIESEC in Navi Mumbai,GV,outgoing,oGV,1,0,0,0,0,0,0,0,0,0
2025-05-01,2025,5,May,2,AIESEC in Noida,GTa,outgoing,oGTa,9,0,0,0,0,0,0,0,0,0
2025-05-01,2025,5,May,2,AIESEC in Noida,GV,outgoing,oGV,5,5,5,2,1,0,0,1,1,0
2025-05-01,2025,5,May,2,AIESEC in Patiala,GTe,incoming,iGTe,5,1,0,0,0,1,0,0,0,0
2025-05-01,2025,5,May,2,AIESEC in Patiala,GV,incoming,iGV,1,2,1,1,0,0,0,0,0,0
2025-05-01,2025,5,May,2,AIESEC in Patiala,GTa,outgoing,oGTa,2,0,0,0,0,0,0,0,0,0
2025-05-01,2025,5,May,2,AIESEC in Patiala,GV,outgoing,oGV,6,1,1,1,0,0,0,0,0,0
2025-05-01,2025,5,May,2,AIESEC in Pune,GTa,incoming,iGTa,11,4,3,3,0,0,0,1,0,0
2025-05-01,2025,5,May,2,AIESEC in Pune,GTe,incoming,iGTe,0,0,0,0,0,1,0,0,0,0
2025-05-01,2025,5,May,2,AIESEC in Pune,GV,incoming,iGV,1,1,0,0,3,0,0,0,0,0
2025-05-01,2025,5,May,2,AIESEC in Pune,GTa,outgoing,oGTa,16,0,0,0,0,0,0,0,0,0
2025-05-01,2025,5,May,2,AIESEC in Pune,GV,outgoing,oGV,21,7,3,3,0,0,0,3,0,0
2025-05-01,2025,5,May,2,AIESEC in Surat,GTa,incoming,iGTa,6,0,0,0,0,0,0,0,0,0
2025-05-01,2025,5,May,2,AIESEC in Surat,GV,incoming,iGV,3,0,0,0,0,0,0,0,0,0
2025-05-01,2025,5,May,2,AIESEC in Surat,GTa,outgoing,oGTa,7,0,0,0,0,0,0,0,0,0
2025-05-01,2025,5,May,2,AIESEC in Surat,GV,outgoing,oGV,2,2,2,2,5,1,1,2,0,0
2025-05-01,2025,5,May,2,AIESEC in Vallabh Vidyanagar (VVN),GV,outgoing,oGV,0,0,0,0,6,0,0,0,0,0
2025-05-01,2025,5,May,2,AIESEC in Visakhapatnam,GTa,incoming,iGTa,21,5,1,0,1,0,0,1,0,0
2025-05-01,2025,5,May,2,AIESEC in Visakhapatnam,GTe,incoming,iGTe,10,3,3,1,0,0,0,0,0,0
2025-05-01,2025,5,May,2,AIESEC in Visakhapatnam,GV,incoming,iGV,6,4,4,1,0,0,0,0,0,0
2025-05-01,2025,5,May,2,AIESEC in Visakhapatnam,GTa,outgoing,oGTa,21,0,0,0,0,0,0,0,0,0
2025-05-01,2025,5,May,2,AIESEC in Visakhapatnam,GV,outgoing,oGV,12,7,6,2,5,0,0,8,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Ahmedabad,GTa,incoming,iGTa,17,0,0,0,1,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Ahmedabad,GTe,incoming,iGTe,4,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Ahmedabad,GV,incoming,iGV,7,5,3,2,0,0,0,1,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Ahmedabad,GTa,outgoing,oGTa,22,1,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Ahmedabad,GV,outgoing,oGV,5,1,1,1,2,0,0,1,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Bengaluru,GTa,incoming,iGTa,15,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Bengaluru,GTe,incoming,iGTe,3,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Bengaluru,GTa,outgoing,oGTa,42,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Bengaluru,GTe,outgoing,oGTe,1,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Bengaluru,GV,outgoing,oGV,13,11,9,8,2,3,3,4,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Chandigarh,GTa,incoming,iGTa,105,2,2,1,2,0,0,2,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Chandigarh,GTe,incoming,iGTe,61,2,1,0,1,2,0,1,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Chandigarh,GV,incoming,iGV,20,5,1,1,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Chandigarh,GTa,outgoing,oGTa,13,2,1,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Chandigarh,GV,outgoing,oGV,17,3,2,0,3,0,0,1,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Chennai,GTa,incoming,iGTa,17,3,3,1,1,2,2,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Chennai,GV,incoming,iGV,2,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Chennai,GTa,outgoing,oGTa,8,0,0,0,0,1,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Chennai,GV,outgoing,oGV,12,4,2,2,0,2,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Closed [Dehradun],GTa,outgoing,oGTa,3,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Closed [Dehradun],GTe,outgoing,oGTe,3,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Closed [Dehradun],GV,outgoing,oGV,9,3,1,1,0,0,0,1,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Closed [VIT],GTa,outgoing,oGTa,0,0,0,1,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Delhi IIT,GTa,incoming,iGTa,7,1,1,1,1,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Delhi IIT,GV,incoming,iGV,4,1,2,1,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Delhi IIT,GTa,outgoing,oGTa,38,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Delhi IIT,GTe,outgoing,oGTe,3,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Delhi IIT,GV,outgoing,oGV,26,2,1,0,1,1,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Delhi University,GTa,incoming,iGTa,2,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Delhi University,GTe,incoming,iGTe,4,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Delhi University,GV,incoming,iGV,5,1,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Delhi University,GTa,outgoing,oGTa,22,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Delhi University,GTe,outgoing,oGTe,4,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Delhi University,GV,outgoing,oGV,26,3,2,0,3,0,0,3,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Hyderabad,GTa,incoming,iGTa,7,1,1,1,1,0,0,1,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Hyderabad,GTe,incoming,iGTe,34,4,3,1,3,0,0,2,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Hyderabad,GV,incoming,iGV,31,26,23,14,3,0,0,12,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Hyderabad,GTa,outgoing,oGTa,20,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Hyderabad,GTe,outgoing,oGTe,3,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Hyderabad,GV,outgoing,oGV,3,0,0,0,3,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in India National Office,GTa,outgoing,oGTa,6,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in India National Office,GTe,outgoing,oGTe,2,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in India National Office,GV,outgoing,oGV,7,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Indore,GTa,incoming,iGTa,1,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Indore,GTa,outgoing,oGTa,1,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Indore,GV,outgoing,oGV,3,2,2,2,1,1,1,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Jaipur,GTa,incoming,iGTa,17,0,0,1,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Jaipur,GTe,incoming,iGTe,3,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Jaipur,GV,incoming,iGV,9,4,2,0,0,0,0,11,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Jaipur,GTa,outgoing,oGTa,18,0,0,0,0,1,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Jaipur,GV,outgoing,oGV,3,1,1,1,0,1,1,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Jalandhar,GTa,incoming,iGTa,22,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Jalandhar,GTe,incoming,iGTe,0,0,0,0,1,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Jalandhar,GTa,outgoing,oGTa,18,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Jalandhar,GTe,outgoing,oGTe,7,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Jalandhar,GV,outgoing,oGV,1,1,1,1,6,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Kolkata,GTa,incoming,iGTa,2,0,0,1,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Kolkata,GTa,outgoing,oGTa,7,2,2,1,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Kolkata,GTe,outgoing,oGTe,8,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Kolkata,GV,outgoing,oGV,0,0,0,0,3,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Ludhiana,GV,incoming,iGV,26,9,9,3,1,2,1,6,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Ludhiana,GTa,outgoing,oGTa,1,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Ludhiana,GV,outgoing,oGV,1,0,0,0,5,0,0,1,0,0
2025-06-01,2025,6,Jun,2,AIESEC in M.A.H.E.,GTa,incoming,iGTa,50,7,6,4,1,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in M.A.H.E.,GV,incoming,iGV,13,4,2,0,0,0,0,2,0,0
2025-06-01,2025,6,Jun,2,AIESEC in M.A.H.E.,GTa,outgoing,oGTa,1,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in M.A.H.E.,GV,outgoing,oGV,4,3,3,2,7,3,1,4,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Mumbai,GTa,incoming,iGTa,69,2,1,0,0,1,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Mumbai,GTe,incoming,iGTe,6,1,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Mumbai,GV,incoming,iGV,13,7,3,1,0,0,0,4,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Mumbai,GTa,outgoing,oGTa,49,1,2,2,1,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Mumbai,GTe,outgoing,oGTe,25,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Mumbai,GV,outgoing,oGV,8,4,4,3,8,4,3,5,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Navi Mumbai,GTe,incoming,iGTe,5,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Navi Mumbai,GV,incoming,iGV,2,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Navi Mumbai,GTa,outgoing,oGTa,1,0,0,0,0,1,1,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Navi Mumbai,GV,outgoing,oGV,0,0,0,0,3,2,2,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Noida,GTa,outgoing,oGTa,8,0,0,0,0,1,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Noida,GV,outgoing,oGV,2,0,0,3,1,1,1,1,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Patiala,GTa,outgoing,oGTa,14,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Patiala,GV,outgoing,oGV,4,3,0,0,3,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Pune,GTa,incoming,iGTa,1,1,1,0,3,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Pune,GV,incoming,iGV,3,2,2,1,0,3,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Pune,GTa,outgoing,oGTa,21,0,0,0,0,1,1,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Pune,GV,outgoing,oGV,4,2,2,0,9,0,0,3,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Surat,GTa,incoming,iGTa,2,0,0,0,0,0,0,0,1,0
2025-06-01,2025,6,Jun,2,AIESEC in Surat,GV,incoming,iGV,0,0,0,0,0,0,0,1,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Surat,GTa,outgoing,oGTa,18,1,1,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Surat,GV,outgoing,oGV,2,2,1,1,0,1,1,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Vallabh Vidyanagar (VVN),GV,outgoing,oGV,0,0,0,0,8,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Visakhapatnam,GTa,incoming,iGTa,7,3,3,1,0,0,0,2,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Visakhapatnam,GTe,incoming,iGTe,5,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Visakhapatnam,GV,incoming,iGV,2,2,2,1,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Visakhapatnam,GTa,outgoing,oGTa,9,0,0,0,0,0,0,0,0,0
2025-06-01,2025,6,Jun,2,AIESEC in Visakhapatnam,GV,outgoing,oGV,9,7,7,2,3,4,4,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Ahmedabad,GTa,incoming,iGTa,5,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Ahmedabad,GTe,incoming,iGTe,3,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Ahmedabad,GV,incoming,iGV,9,3,1,1,1,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Ahmedabad,GTa,outgoing,oGTa,32,0,1,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Ahmedabad,GV,outgoing,oGV,0,0,0,0,0,3,2,0,1,0
2025-07-01,2025,7,Jul,3,AIESEC in Bengaluru,GTa,incoming,iGTa,19,2,1,1,0,0,0,1,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Bengaluru,GTe,incoming,iGTe,4,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Bengaluru,GTa,outgoing,oGTa,55,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Bengaluru,GTe,outgoing,oGTe,6,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Bengaluru,GV,outgoing,oGV,3,0,0,0,6,2,2,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Chandigarh,GTa,incoming,iGTa,75,5,2,1,1,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Chandigarh,GTe,incoming,iGTe,58,4,2,0,4,0,0,1,1,0
2025-07-01,2025,7,Jul,3,AIESEC in Chandigarh,GV,incoming,iGV,26,18,15,4,8,0,0,5,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Chandigarh,GTa,outgoing,oGTa,33,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Chandigarh,GV,outgoing,oGV,11,2,2,0,0,3,2,1,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Chennai,GTa,incoming,iGTa,29,0,0,1,4,2,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Chennai,GV,incoming,iGV,1,1,1,1,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Chennai,GTa,outgoing,oGTa,11,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Chennai,GTe,outgoing,oGTe,1,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Chennai,GV,outgoing,oGV,0,0,0,0,2,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Closed [Dehradun],GTa,outgoing,oGTa,5,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Closed [Dehradun],GTe,outgoing,oGTe,5,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Closed [Dehradun],GV,outgoing,oGV,6,3,2,1,3,0,0,1,1,0
2025-07-01,2025,7,Jul,3,AIESEC in Closed [Jodhpur],GTe,incoming,iGTe,0,0,0,0,0,2,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Closed [Jodhpur],GTa,outgoing,oGTa,41,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Closed [Jodhpur],GTe,outgoing,oGTe,1,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Delhi IIT,GTa,incoming,iGTa,2,1,1,0,1,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Delhi IIT,GTe,incoming,iGTe,0,0,0,0,0,2,1,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Delhi IIT,GV,incoming,iGV,2,0,0,0,3,1,1,2,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Delhi IIT,GTa,outgoing,oGTa,49,0,0,0,0,1,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Delhi IIT,GTe,outgoing,oGTe,7,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Delhi IIT,GV,outgoing,oGV,7,1,0,0,1,4,2,1,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Delhi University,GTa,incoming,iGTa,0,0,0,0,1,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Delhi University,GTe,incoming,iGTe,1,0,0,0,0,1,1,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Delhi University,GV,incoming,iGV,13,8,6,2,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Delhi University,GTa,outgoing,oGTa,10,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Delhi University,GTe,outgoing,oGTe,3,0,0,0,0,0,0,1,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Delhi University,GV,outgoing,oGV,5,1,0,0,1,3,3,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Hyderabad,GTa,incoming,iGTa,25,1,1,1,0,1,1,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Hyderabad,GTe,incoming,iGTe,40,4,2,1,0,1,1,0,1,0
2025-07-01,2025,7,Jul,3,AIESEC in Hyderabad,GV,incoming,iGV,26,20,18,12,12,2,1,5,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Hyderabad,GTa,outgoing,oGTa,62,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Hyderabad,GV,outgoing,oGV,4,4,0,0,0,5,2,0,1,0
2025-07-01,2025,7,Jul,3,AIESEC in India National Office,GTa,outgoing,oGTa,11,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in India National Office,GV,outgoing,oGV,1,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Indore,GV,incoming,iGV,4,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Indore,GTa,outgoing,oGTa,4,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Indore,GV,outgoing,oGV,0,0,0,0,2,1,1,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Jaipur,GTa,incoming,iGTa,4,1,1,1,3,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Jaipur,GV,incoming,iGV,12,9,7,7,17,0,0,8,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Jaipur,GTa,outgoing,oGTa,31,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Jaipur,GV,outgoing,oGV,3,0,0,0,1,2,2,0,1,0
2025-07-01,2025,7,Jul,3,AIESEC in Jalandhar,GTa,incoming,iGTa,43,2,1,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Jalandhar,GTa,outgoing,oGTa,10,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Jalandhar,GTe,outgoing,oGTe,6,1,1,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Jalandhar,GV,outgoing,oGV,1,1,1,0,1,2,2,2,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Kolkata,GTa,incoming,iGTa,14,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Kolkata,GTe,incoming,iGTe,4,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Kolkata,GTa,outgoing,oGTa,7,0,0,1,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Kolkata,GV,outgoing,oGV,0,0,0,0,0,1,1,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Ludhiana,GTe,incoming,iGTe,23,1,1,1,1,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Ludhiana,GV,incoming,iGV,28,21,16,13,1,1,1,4,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Ludhiana,GTa,outgoing,oGTa,4,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Ludhiana,GV,outgoing,oGV,5,3,2,1,0,5,5,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in M.A.H.E.,GTa,incoming,iGTa,68,5,4,3,28,1,1,1,0,0
2025-07-01,2025,7,Jul,3,AIESEC in M.A.H.E.,GV,incoming,iGV,8,4,4,3,18,0,0,1,0,0
2025-07-01,2025,7,Jul,3,AIESEC in M.A.H.E.,GTa,outgoing,oGTa,7,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in M.A.H.E.,GV,outgoing,oGV,1,1,1,1,1,10,5,2,3,0
2025-07-01,2025,7,Jul,3,AIESEC in Mumbai,GTa,incoming,iGTa,48,2,2,1,0,0,0,1,1,0
2025-07-01,2025,7,Jul,3,AIESEC in Mumbai,GTe,incoming,iGTe,3,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Mumbai,GV,incoming,iGV,5,4,5,5,10,0,0,6,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Mumbai,GTa,outgoing,oGTa,50,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Mumbai,GTe,outgoing,oGTe,1,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Mumbai,GV,outgoing,oGV,10,9,9,3,5,11,11,7,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Navi Mumbai,GTa,incoming,iGTa,33,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Navi Mumbai,GTe,incoming,iGTe,3,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Navi Mumbai,GTa,outgoing,oGTa,6,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Navi Mumbai,GV,outgoing,oGV,3,0,0,0,0,1,1,1,1,0
2025-07-01,2025,7,Jul,3,AIESEC in Noida,GTa,outgoing,oGTa,15,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Noida,GV,outgoing,oGV,1,0,0,0,4,1,1,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Patiala,GV,incoming,iGV,6,4,4,3,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Patiala,GTe,outgoing,oGTe,1,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Patiala,GV,outgoing,oGV,1,0,0,0,2,3,1,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Pune,GTa,incoming,iGTa,10,1,1,0,0,3,2,1,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Pune,GTe,incoming,iGTe,1,1,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Pune,GV,incoming,iGV,0,0,0,1,0,0,0,0,1,0
2025-07-01,2025,7,Jul,3,AIESEC in Pune,GTa,outgoing,oGTa,5,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Pune,GV,outgoing,oGV,4,2,1,0,3,7,6,7,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Surat,GTa,incoming,iGTa,0,0,0,0,0,1,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Surat,GV,incoming,iGV,1,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Surat,GTa,outgoing,oGTa,15,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Surat,GV,outgoing,oGV,0,0,0,0,2,4,4,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Vallabh Vidyanagar (VVN),GTa,outgoing,oGTa,1,0,0,0,0,0,0,0,0,0
2025-07-01,2025,7,Jul,3,AIESEC in Vallabh Vidyanagar (VVN),GV,outgoing,oGV,0,0,0,0,0,14,12,1,2,0
2025-07-01,2025,7,Jul,3,AIESEC in Visakhapatnam,GTa,incoming,iGTa,6,3,2,0,0,1,1,0,0,0
